#Monitoring-Site	Remote-Site	?	Oct2014	Sep2014	Aug2014	Jul2014	Jun2014	May2014	Apr2014	Mar2014	Feb2014	Jan2014	Dec2013	Nov2013	Monitoring-Node	Mon-TLD	Mon-Region	Remote-Node	Rem-TLD	Rem-Region
EDU.SLAC.STANFORD.N3	NP.NREN.NET.N2	?B	296.608	301.601	293.994	292.442	295.231	298.617	293.606	293.912	319.794	314.900	313.961	320.263	pinger.slac.stanford.edu	EDU	North_America	www.nren.net.np	NP	South_Asia
EDU.SLAC.STANFORD.N3	NP.PRIME.EDU.N1	?r	295.993	304.296	294.053	292.296	294.718	295.234	291.966	292.504	319.034	315.815	312.030	315.596	pinger.slac.stanford.edu	EDU	North_America	prime.edu.np	NP	South_Asia
EDU.SLAC.STANFORD.N3	NP.TRIBHUVAN-UNIVERSITY.N1	?r	.	.	.	.	.	.	330.594	500.165	367.827	316.967	552.565	483.055	pinger.slac.stanford.edu	EDU	North_America	tribhuvan-university.edu.np	NP	South_Asia
EDU.SLAC.STANFORD.N3	NZ.ADVSOUTH.CO.N1	?r	187.221	185.459	181.085	178.751	151.888	146.627	178.365	182.556	187.889	183.809	183.319	182.100	pinger.slac.stanford.edu	EDU	North_America	www.advsouth.co.nz	NZ	Oceania
EDU.SLAC.STANFORD.N3	NZ.AIC.AC.N1	?B	167.098	142.259	133.610	128.418	138.242	133.696	132.436	132.752	134.580	133.699	133.296	133.573	pinger.slac.stanford.edu	EDU	North_America	www.aic.ac.nz	NZ	Oceania
EDU.SLAC.STANFORD.N3	NZ.AIRNET.NET.N1	?r	143.747	137.893	140.287	138.023	138.088	138.561	138.258	137.985	137.631	138.069	138.000	152.390	pinger.slac.stanford.edu	EDU	North_America	speed.airnet.net.nz	NZ	Oceania
EDU.SLAC.STANFORD.N3	NZ.SPEEDTEST.WXNZ.NET.N1	?r	132.676	153.574	156.443	155.376	145.725	128.932	130.563	130.798	129.003	129.742	128.915	129.813	pinger.slac.stanford.edu	EDU	North_America	speedtest.wxnz.net	NET	Oceania
EDU.SLAC.STANFORD.N3	OM.ACT.EDU.N1	?r	.	.	.	.	.	.	286.372	287.757	289.611	288.260	284.390	291.930	pinger.slac.stanford.edu	EDU	North_America	www.act.edu.om	OM	Middle_East
EDU.SLAC.STANFORD.N3	OM.NET.OMANTEL.N1	?r	295.957	292.909	281.218	279.007	296.306	281.576	278.775	275.927	276.210	276.676	267.926	279.506	pinger.slac.stanford.edu	EDU	North_America	om16.omantel.net.om	OM	Middle_East
EDU.SLAC.STANFORD.N3	OM.SURCOLLEGE.EDU.N1	?r	301.749	314.168	281.181	278.894	287.035	282.704	280.104	281.701	280.228	275.499	270.947	279.755	pinger.slac.stanford.edu	EDU	North_America	www.surcollege.edu.om	OM	Middle_East
EDU.SLAC.STANFORD.N3	ORG.CALTECH.ULTRALIGHT.N1	?M	135.174	134.959	133.917	132.836	133.576	132.050	139.949	169.618	170.496	137.057	142.859	162.306	pinger.slac.stanford.edu	EDU	North_America	t2-monitor.ultralight.org	ORG	North_America
EDU.SLAC.STANFORD.N3	PA.EDU.INSTITUTOKILPATRICK.N1	?B	108.706	112.921	108.622	114.919	119.843	122.791	104.423	109.543	120.086	107.661	108.347	110.273	pinger.slac.stanford.edu	EDU	North_America	institutokilpatrick.edu.pa	PA	Latin_America
EDU.SLAC.STANFORD.N3	PE.CAMPUCSS.EDU	?r	88.136	76.090	78.451	77.730	76.334	75.714	73.984	76.526	84.745	95.677	86.684	78.600	pinger.slac.stanford.edu	EDU	North_America	www.campucss.edu.pe	PE	Latin_America
EDU.SLAC.STANFORD.N3	PE.EDU.UPT.N1	?r	142.503	206.666	241.253	209.245	161.484	165.566	169.773	170.329	155.781	162.339	187.185	170.285	pinger.slac.stanford.edu	EDU	North_America	espg.upt.edu.pe	PE	Latin_America
EDU.SLAC.STANFORD.N3	PF.CESC.WWW	?r	122.908	119.550	.	.	.	.	.	.	.	.	.	.	pinger.slac.stanford.edu	EDU	North_America	www.cesc.pf	PF	Oceania
EDU.SLAC.STANFORD.N3	PF.DES.WWW	?r	115.406	.	.	.	.	.	.	.	.	.	.	.	pinger.slac.stanford.edu	EDU	North_America	www.des.pf	PF	Oceania
EDU.SLAC.STANFORD.N3	PF.MANA.N1	?r	135.260	131.211	.	106.762	105.653	140.289	107.032	106.782	109.815	106.758	106.404	105.473	pinger.slac.stanford.edu	EDU	North_America	chez.mana.pf	PF	Oceania
EDU.SLAC.STANFORD.N3	PF.TAHITIPHILATELIC.WWW	?r	116.566	113.107	.	.	.	.	.	.	.	.	.	.	pinger.slac.stanford.edu	EDU	North_America	www.tahitiphilatelie.pf	PF	Oceania
EDU.SLAC.STANFORD.N3	PG.ACCOMMODATIONPNG.COM	?r	190.800	498.341	218.835	382.126	193.993	241.462	234.713	213.527	213.776	220.147	213.651	223.772	pinger.slac.stanford.edu	EDU	North_America	www.accommodationpng.com.pg	PG	Oceania
EDU.SLAC.STANFORD.N3	PG.BCPNG.ORG	?r	211.401	364.240	205.017	293.938	202.480	245.151	236.322	214.906	214.996	217.894	213.148	223.792	pinger.slac.stanford.edu	EDU	North_America	www.bcpng.org.pg	PG	Oceania
EDU.SLAC.STANFORD.N3	PG.EDTC.AC	?r	.	223.970	224.085	325.574	223.287	254.115	221.200	220.228	222.611	252.235	222.471	216.453	pinger.slac.stanford.edu	EDU	North_America	www.edtc.ac.pg	PG	Oceania
EDU.SLAC.STANFORD.N3	PH.AQ.EDU	?r	278.686	285.138	274.817	285.822	291.294	275.806	271.767	272.520	270.576	267.030	264.103	.	pinger.slac.stanford.edu	EDU	North_America	www.aq.edu.ph	PH	S.E._Asia
EDU.SLAC.STANFORD.N3	PH.AUF.EDU.N1	?r	185.395	178.665	175.406	180.854	197.148	192.699	191.649	194.444	196.920	194.408	183.431	195.757	pinger.slac.stanford.edu	EDU	North_America	www.auf.edu.ph	PH	S.E._Asia
EDU.SLAC.STANFORD.N3	PH.BSC.EDU	?r	.	.	.	.	.	.	370.704	377.016	387.926	368.520	320.545	.	pinger.slac.stanford.edu	EDU	North_America	www.bsc.edu.ph	PH	S.E._Asia
EDU.SLAC.STANFORD.N3	PH.GSIS.GOV	?r	.	170.672	199.533	198.482	198.999	196.581	197.691	200.374	202.378	205.567	223.664	208.620	pinger.slac.stanford.edu	EDU	North_America	www.gsis.gov.ph	PH	S.E._Asia
EDU.SLAC.STANFORD.N3	PH.SWU.EDU.N1	?r	301.124	291.108	281.607	302.882	290.616	288.124	282.802	304.997	304.422	299.161	300.478	296.292	pinger.slac.stanford.edu	EDU	North_America	www.swu.edu.ph	PH	S.E._Asia
EDU.SLAC.STANFORD.N3	PH.UB.EDU	?r	217.631	187.691	207.127	185.279	191.354	186.006	185.139	184.521	187.205	186.919	174.180	.	pinger.slac.stanford.edu	EDU	North_America	www.ub.edu.ph	PH	S.E._Asia
EDU.SLAC.STANFORD.N3	PH.UBAGUIO.EDU	?r	278.219	275.854	266.792	275.235	284.908	281.843	267.001	269.272	279.889	280.361	277.447	.	pinger.slac.stanford.edu	EDU	North_America	www.ubaguio.edu	EDU	S.E._Asia
EDU.SLAC.STANFORD.N3	PH.UE.EDU	?r	186.570	184.743	170.741	175.276	187.181	171.192	171.373	179.398	174.822	173.618	174.423	.	pinger.slac.stanford.edu	EDU	North_America	www.ue.edu.ph	PH	S.E._Asia
EDU.SLAC.STANFORD.N3	PH.USEP.EDU.N1	?B	216.314	206.213	203.301	214.872	207.466	211.887	204.693	211.471	218.606	221.984	257.094	245.534	pinger.slac.stanford.edu	EDU	North_America	www.usep.edu.ph	PH	S.E._Asia
EDU.SLAC.STANFORD.N3	PK.AIOU.EDU.N2	?M	324.652	332.506	309.230	313.291	324.261	313.107	334.660	322.703	323.189	335.355	341.443	326.973	pinger.slac.stanford.edu	EDU	North_America	pinger.aiou.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.AIRUNIVERSITY.EDU.N2	?M	333.010	340.348	332.784	327.904	323.197	.	.	.	.	.	344.388	.	pinger.slac.stanford.edu	EDU	North_America	airuniversity.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.AUP.SEECS.EDU	?M	317.355	329.899	327.001	318.054	327.323	312.158	311.861	312.889	344.000	336.144	340.048	301.665	pinger.slac.stanford.edu	EDU	North_America	aup.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.BUITMS.SEECS.EDU	?M	.	308.200	302.609	304.681	303.030	294.601	301.990	.	.	.	.	.	pinger.slac.stanford.edu	EDU	North_America	buitms.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.CAE.SEECS.EDU	?M	312.551	320.808	323.025	325.629	323.568	321.686	.	.	.	.	.	330.002	pinger.slac.stanford.edu	EDU	North_America	cae.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.CEMB.EDU.N2	?M	292.460	322.415	347.948	311.216	315.141	331.119	313.879	379.860	363.433	322.520	362.195	347.723	pinger.slac.stanford.edu	EDU	North_America	pinger.cemb.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.COMSATS.EDU.N2	?M	317.984	345.247	318.477	317.473	317.320	311.258	317.700	322.742	349.178	315.451	320.284	314.863	pinger.slac.stanford.edu	EDU	North_America	pinger.comsats.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.COMSATSSWL.EDU	?M	344.456	328.373	323.372	312.803	322.470	324.696	311.110	.	.	.	.	.	pinger.slac.stanford.edu	EDU	North_America	comsatsswl.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.GIKI.EDU.N1	?M	315.435	323.440	317.178	308.930	321.088	309.929	307.406	314.855	339.799	320.232	342.488	303.165	pinger.slac.stanford.edu	EDU	North_America	pinger.giki.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.HU.EDU.N2	?r	.	.	329.334	312.399	324.552	313.061	318.976	.	.	334.031	317.997	.	pinger.slac.stanford.edu	EDU	North_America	hu.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.KINNAIRD.SEECS.EDU	?M	321.902	315.169	309.952	310.148	310.364	304.102	317.924	305.263	342.925	307.042	298.279	319.628	pinger.slac.stanford.edu	EDU	North_America	kinnaird.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.KOHAT.EDU.N2	?M	322.683	318.816	.	.	.	.	.	.	314.333	333.591	328.716	306.311	pinger.slac.stanford.edu	EDU	North_America	pinger.kohat.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.LCWU.EDU.N2	?M	320.909	316.115	371.462	308.818	345.934	349.138	299.588	312.826	328.096	298.062	306.866	364.307	pinger.slac.stanford.edu	EDU	North_America	pinger.lcwu.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.LSE.EDU.N3	?r	316.837	311.905	323.763	307.621	308.021	299.805	314.505	313.843	334.297	309.298	302.351	296.855	pinger.slac.stanford.edu	EDU	North_America	lse.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.NCA.EDU.N2	?M	324.938	314.971	310.606	299.389	309.271	312.647	313.733	386.758	372.268	321.814	345.801	297.852	pinger.slac.stanford.edu	EDU	North_America	pinger.nca.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.NCP.EDU.N3	?M	324.062	323.793	328.550	316.080	328.848	346.576	345.743	351.446	381.343	363.333	349.163	337.337	pinger.slac.stanford.edu	EDU	North_America	pinger-ncp.ncp.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.NEDUET.EDU.N1	?M	296.340	296.363	292.824	293.542	291.706	287.784	299.094	295.721	298.614	309.551	298.423	295.422	pinger.slac.stanford.edu	EDU	North_America	npm.neduet.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.NU.EDU.N2	?M	322.324	324.711	317.654	307.733	317.899	319.566	319.010	381.562	412.158	311.236	319.844	329.939	pinger.slac.stanford.edu	EDU	North_America	pinger.lhr.nu.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.NUISB.SEECS.EDU	?M	332.952	340.572	332.428	326.751	323.472	343.678	342.689	348.574	374.560	362.237	347.057	332.527	pinger.slac.stanford.edu	EDU	North_America	nuisb.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.NUKHIMAIN.SEECS.EDU	?M	295.397	307.837	298.505	290.171	297.347	299.299	341.607	384.603	335.659	293.407	298.071	287.050	pinger.slac.stanford.edu	EDU	North_America	nukhimain.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.NUML.EDU	?M	322.129	322.191	330.896	314.598	323.249	322.339	336.915	392.426	350.209	327.630	356.639	327.923	pinger.slac.stanford.edu	EDU	North_America	pinger.numl.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.NUST.CAE.N2	?r	.	.	.	.	.	.	.	.	.	.	.	351.968	pinger.slac.stanford.edu	EDU	North_America	121.52.144.65	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.NWFPUET.EDU.N1	?M	313.629	330.299	325.144	319.035	326.287	315.672	310.685	314.906	346.967	324.024	338.948	305.441	pinger.slac.stanford.edu	EDU	North_America	pinger.nwfpuet.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PERN.EDU.N1	?M	307.262	311.352	320.707	304.461	311.535	313.839	.	405.852	441.296	305.342	325.750	309.401	pinger.slac.stanford.edu	EDU	North_America	pinger.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PERNFSBDPOP.EDU.N1	?M	303.057	298.675	294.285	284.341	302.500	303.619	.	322.883	345.795	319.300	341.077	305.256	pinger.slac.stanford.edu	EDU	North_America	pingerfsbd.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PERNKHIPOP.EDU.N2	?M	295.935	294.825	288.834	292.894	292.913	289.712	305.814	296.456	323.463	301.759	321.173	300.000	pinger.slac.stanford.edu	EDU	North_America	pingerkhi.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PERNLHRPOP.EDU.N1	?M	325.054	318.763	312.512	301.718	311.599	310.570	311.896	375.427	358.444	319.311	348.230	304.439	pinger.slac.stanford.edu	EDU	North_America	pingerlhr.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PERNMTNPOP.EDU.N2	?M	302.639	313.531	304.036	298.115	307.823	309.634	316.199	306.320	342.000	306.112	311.899	299.928	pinger.slac.stanford.edu	EDU	North_America	pingermtn.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PERNPWRPOP.EDU.N2	?M	.	.	.	.	.	.	.	.	.	.	387.574	332.815	pinger.slac.stanford.edu	EDU	North_America	pingerpwr.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PERNSINDHUPOP.EDU.N2	?M	302.249	298.202	293.323	293.612	295.627	300.938	294.401	315.217	337.976	296.524	331.883	283.779	pinger.slac.stanford.edu	EDU	North_America	pingerjms.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PIEAS.EDU.N2	?M	321.817	322.969	329.376	316.475	329.661	347.327	346.193	354.256	382.509	363.310	351.339	337.874	pinger.slac.stanford.edu	EDU	North_America	ns3.pieas.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PINGERISL-AIR.PERN_EDU.N1	?M	309.301	314.669	320.240	305.160	316.450	308.264	316.564	387.909	377.829	304.394	323.818	310.106	pinger.slac.stanford.edu	EDU	North_America	pingerisl-air.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PINGERISL-FJWU.PERN.EDU	?M	315.946	306.549	318.251	304.913	315.230	318.203	339.690	377.910	378.470	310.495	325.256	313.147	pinger.slac.stanford.edu	EDU	North_America	pingerisl-fjwu.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PINGERISL-QAU.PERN.EDU	?M	309.656	316.095	318.862	305.878	317.704	311.614	362.861	376.326	340.654	299.289	.	329.060	pinger.slac.stanford.edu	EDU	North_America	pingerisl-qau.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PINGERKHI-CPSP.PERN.EDU	?M	287.072	291.283	282.270	276.306	287.781	294.295	290.740	355.972	344.948	290.372	318.084	273.078	pinger.slac.stanford.edu	EDU	North_America	pingerkhi-cpsp.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PINGERKHI-UOK.PERN.EDU	?M	285.675	286.141	277.051	272.315	.	.	.	371.490	344.633	294.871	335.591	302.582	pinger.slac.stanford.edu	EDU	North_America	pingerkhi-uok.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PINGERLHR-GCU.PERN.EDU	?M	313.101	316.962	313.642	303.577	311.678	314.469	317.316	375.898	365.954	316.227	342.868	320.246	pinger.slac.stanford.edu	EDU	North_America	pingerlhr-gcu.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PINGERLHR-PU.PERN.EDU	?M	315.050	315.020	310.665	303.931	313.552	311.850	319.410	380.140	371.225	317.808	339.479	294.288	pinger.slac.stanford.edu	EDU	North_America	pingerlhr-pu.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PINGERQTA.PERN.EDU.N2	?M	308.046	309.469	298.211	296.305	301.937	303.340	300.429	314.628	367.749	308.988	311.080	329.954	pinger.slac.stanford.edu	EDU	North_America	pingerqta.pern.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.PU.EDU.N2	?r	318.011	313.265	333.272	320.212	318.446	321.156	307.425	311.710	337.773	314.941	309.545	347.138	pinger.slac.stanford.edu	EDU	North_America	pinger-itc.pu.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.SAU.SEECS.EDU	?M	302.286	312.252	319.827	303.750	.	.	.	.	.	.	.	.	pinger.slac.stanford.edu	EDU	North_America	sau.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.SBKWU.SEECS.EDU	?r	302.030	305.709	302.724	.	297.923	304.599	303.808	299.836	382.083	309.296	312.700	322.709	pinger.slac.stanford.edu	EDU	North_America	sbkwu.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.SEECS.EDU.N2	?M	312.825	317.617	314.462	304.472	313.675	309.984	.	317.403	354.075	331.381	317.317	322.233	pinger.slac.stanford.edu	EDU	North_America	monitor.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.SEECS.EDU.N6	?M	303.703	326.358	314.929	307.476	313.532	309.065	306.761	303.639	349.308	328.317	303.296	350.511	pinger.slac.stanford.edu	EDU	North_America	maggie1.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.SEECS.EDU.N7	?M	306.969	316.054	308.989	305.595	320.089	307.354	304.638	319.806	345.513	329.329	308.857	350.422	pinger.slac.stanford.edu	EDU	North_America	maggie2.seecs.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.SIRSYED.SSUET.EDU.N1	?r	.	.	.	.	.	.	.	.	292.862	308.264	299.342	292.137	pinger.slac.stanford.edu	EDU	North_America	sirsyed.ssuet.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.UAAR.EDU.N1	?r	.	327.566	.	.	.	.	.	.	.	.	.	.	pinger.slac.stanford.edu	EDU	North_America	pinger.uaar.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.UET.EDU.N1	?r	317.318	309.332	303.918	303.542	306.116	300.920	323.385	311.362	336.592	314.160	309.094	305.112	pinger.slac.stanford.edu	EDU	North_America	www.uet.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.UETTAXILA.EDU.N1	?M	.	344.421	319.913	318.039	344.122	370.178	370.831	368.230	391.882	369.613	353.843	345.078	pinger.slac.stanford.edu	EDU	North_America	pinger.uettaxila.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.UOB.EDU.N3	?M	300.382	313.006	305.203	299.304	303.126	295.484	299.520	304.937	334.512	302.533	306.448	328.392	pinger.slac.stanford.edu	EDU	North_America	pinger.uob.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.UPESH.EDU.N2	?M	310.655	315.364	310.410	305.944	310.134	304.474	302.378	314.555	343.207	337.681	307.920	302.816	pinger.slac.stanford.edu	EDU	North_America	www.upesh.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.USINDH.EDU.N2	?M	296.117	295.899	290.850	290.197	290.195	292.714	288.325	302.755	310.399	278.108	299.172	308.472	pinger.slac.stanford.edu	EDU	North_America	pinger.usindh.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PK.VU.EDU	?M	314.749	315.548	331.980	322.346	317.821	322.716	300.279	309.494	336.211	328.409	339.850	322.711	pinger.slac.stanford.edu	EDU	North_America	pinger.vu.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	PL.CYFRONET.KRAKOW.N1	?r	190.940	191.690	190.115	190.211	190.008	190.057	189.825	191.119	195.290	197.550	211.441	202.057	pinger.slac.stanford.edu	EDU	North_America	www.cyfronet.krakow.pl	PL	Europe
EDU.SLAC.STANFORD.N3	PL.IONMED.AGH.EDU.N1	?r	205.292	204.694	203.014	192.825	189.535	189.768	189.075	189.388	191.142	197.274	209.720	202.635	pinger.slac.stanford.edu	EDU	North_America	www.ionmed.agh.edu.pl	PL	Europe
EDU.SLAC.STANFORD.N3	PL.POL34.N1	?r	210.761	205.907	208.339	193.364	184.923	188.584	190.968	188.034	189.950	190.415	194.332	204.625	pinger.slac.stanford.edu	EDU	North_America	www.pol34.pl	PL	Europe
EDU.SLAC.STANFORD.N3	PS.ALARD.WWW	?r	227.502	226.909	226.995	227.259	225.806	223.835	230.540	224.527	221.730	221.059	221.487	.	pinger.slac.stanford.edu	EDU	North_America	www.alard.ps	PS	Middle_East
EDU.SLAC.STANFORD.N3	PS.KIA.WWW	?r	.	.	.	.	.	.	.	.	225.483	217.170	211.090	.	pinger.slac.stanford.edu	EDU	North_America	www.kia.ps	PS	Middle_East
EDU.SLAC.STANFORD.N3	PS.PSI.GOV.N1	?r	.	.	.	.	.	.	.	.	224.964	218.216	213.273	221.022	pinger.slac.stanford.edu	EDU	North_America	www.psi.gov.ps	PS	Middle_East
EDU.SLAC.STANFORD.N3	PT.ALFAMICRO.WWW	?r	166.024	167.038	165.552	163.968	168.094	166.913	167.050	166.472	166.030	168.790	166.939	.	pinger.slac.stanford.edu	EDU	North_America	www.alfamicro.pt	PT	Europe
EDU.SLAC.STANFORD.N3	PT.UNL.WWW	?r	210.485	203.765	203.061	202.449	202.521	201.095	200.005	204.388	206.508	207.012	208.997	.	pinger.slac.stanford.edu	EDU	North_America	www.unl.pt	PT	Europe
EDU.SLAC.STANFORD.N3	PY.WWW.UNA.N1	?B	240.857	236.254	229.664	230.489	229.244	228.249	228.170	227.944	227.515	232.252	232.215	238.625	pinger.slac.stanford.edu	EDU	North_America	www.una.py	PY	Latin_America
EDU.SLAC.STANFORD.N3	QA.ISP.N1	?r	281.663	295.440	287.690	278.947	293.651	290.090	309.389	322.465	360.748	347.193	333.086	307.166	pinger.slac.stanford.edu	EDU	North_America	speedtest.isp.qa	QA	Middle_East
EDU.SLAC.STANFORD.N3	QA.SFSQ.GEORGETOWN.EDU	?r	265.307	275.936	277.152	276.982	270.878	.	.	.	.	.	.	.	pinger.slac.stanford.edu	EDU	North_America	morrar.sfsq.georgetown.edu	EDU	Middle_East
EDU.SLAC.STANFORD.N3	RE.IZI.N1	?r	354.348	356.074	350.742	459.647	359.012	352.612	357.218	361.443	361.580	377.980	385.998	381.277	pinger.slac.stanford.edu	EDU	North_America	webmail.izi.re	RE	Africa
EDU.SLAC.STANFORD.N3	RO.ALIENSTATION.N1	?r	.	.	.	.	.	.	.	.	.	.	217.377	208.990	pinger.slac.stanford.edu	EDU	North_America	speed.alienstation.ro	RO	Balkans
EDU.SLAC.STANFORD.N3	RO.CREDIS.N3	?r	213.919	217.183	209.420	210.045	214.919	205.219	207.171	215.311	234.969	216.593	232.353	222.509	pinger.slac.stanford.edu	EDU	North_America	ns1.credis.ro	RO	Balkans
EDU.SLAC.STANFORD.N3	RO.FTP.EVODA.N1	?r	186.321	.	.	.	186.742	186.161	184.405	.	.	.	.	185.141	pinger.slac.stanford.edu	EDU	North_America	ftp.evoda.ro	RO	Balkans
EDU.SLAC.STANFORD.N3	RS.BG.AC.N1	?B	192.564	196.402	191.358	191.731	191.591	192.026	192.493	192.614	194.828	192.703	197.889	191.927	pinger.slac.stanford.edu	EDU	North_America	ns.rcub.bg.ac.rs	RS	Balkans
EDU.SLAC.STANFORD.N3	RU.BiGTELECOM.N1	?r	209.542	207.288	205.983	207.562	208.264	203.438	208.230	212.636	235.211	212.689	199.086	204.481	pinger.slac.stanford.edu	EDU	North_America	speedtest.bigtelecom.ru	RU	Russia
EDU.SLAC.STANFORD.N3	RU.DVO.N1	?r	311.603	285.718	316.818	313.691	316.715	314.530	318.755	337.189	347.213	322.738	344.843	345.338	pinger.slac.stanford.edu	EDU	North_America	www.dvo.ru	RU	Russia
EDU.SLAC.STANFORD.N3	RU.IHEP.N1	?r	198.348	198.678	202.001	192.992	193.055	192.581	201.795	210.016	245.051	221.200	240.445	229.920	pinger.slac.stanford.edu	EDU	North_America	www.ihep.su	SU	Russia
EDU.SLAC.STANFORD.N3	RU.IRK.N1	?r	264.197	269.012	268.845	269.128	276.395	271.251	270.301	274.241	309.907	288.386	302.167	291.006	pinger.slac.stanford.edu	EDU	North_America	www.irk.ru	RU	Russia
EDU.SLAC.STANFORD.N3	RU.ITEP.N1	?B	201.174	202.318	207.040	201.196	203.586	209.964	211.268	217.465	251.021	219.505	223.223	226.342	pinger.slac.stanford.edu	EDU	North_America	mctest.itep.ru	RU	Russia
EDU.SLAC.STANFORD.N3	RU.MSU.N2	?r	211.747	210.541	220.455	215.098	214.802	214.649	217.370	218.090	221.915	220.029	221.812	224.627	pinger.slac.stanford.edu	EDU	North_America	ns.sinp.msu.ru	RU	Russia
EDU.SLAC.STANFORD.N3	RU.NSK.N1	?M	447.861	352.202	301.767	343.071	321.180	312.941	448.227	369.040	382.551	405.260	364.055	461.971	pinger.slac.stanford.edu	EDU	North_America	rainbow.inp.nsk.su	SU	Russia
EDU.SLAC.STANFORD.N3	RU.RUNNET.N1	?r	224.542	207.292	189.280	190.746	190.473	190.394	194.833	200.697	229.222	205.805	219.204	211.666	pinger.slac.stanford.edu	EDU	North_America	www.runnet.ru	RU	Russia
EDU.SLAC.STANFORD.N3	RU.SPEEDTEST.MEGANETS.N1	?r	.	.	.	.	.	.	.	.	.	.	211.138	.	pinger.slac.stanford.edu	EDU	North_America	speedtest.meganets.ru	RU	Russia
EDU.SLAC.STANFORD.N3	RU.ST.NETBYNET.N1	?r	.	.	.	.	206.024	204.398	201.730	212.318	234.385	214.244	201.492	200.036	pinger.slac.stanford.edu	EDU	North_America	st.netbynet.ru	RU	Russia
EDU.SLAC.STANFORD.N3	RU.TSC.N1	?r	255.690	245.691	250.808	251.050	254.961	253.320	251.968	268.890	264.581	241.145	260.306	258.115	pinger.slac.stanford.edu	EDU	North_America	www.tsc.ru	RU	Russia
EDU.SLAC.STANFORD.N3	RU.UNN.N1	?r	237.280	221.742	218.412	220.226	220.147	219.637	220.476	225.582	252.287	231.141	245.708	240.384	pinger.slac.stanford.edu	EDU	North_America	www.unn.ru	RU	Russia
